block_id,hardness,blast_resistance
immersiveengineering:deepslate_ore_lead,4.5,3
immersiveengineering:raw_block_lead,5,6
immersiveengineering:storage_lead,5,10
immersiveengineering:slab_storage_lead,5,10
immersiveengineering:sheetmetal_silver,2,2
immersiveengineering:slab_sheetmetal_silver,2,2
immersiveengineering:ore_silver,3,3
immersiveengineering:deepslate_ore_silver,4.5,3
immersiveengineering:raw_block_silver,5,6
immersiveengineering:storage_silver,5,10
immersiveengineering:slab_storage_silver,5,10
immersiveengineering:sheetmetal_nickel,2,2
immersiveengineering:slab_sheetmetal_nickel,2,2
immersiveengineering:ore_nickel,3,3
immersiveengineering:deepslate_ore_nickel,4.5,3
immersiveengineering:raw_block_nickel,5,6
immersiveengineering:storage_nickel,5,10
immersiveengineering:slab_storage_nickel,5,10
immersiveengineering:sheetmetal_uranium,2,2
immersiveengineering:slab_sheetmetal_uranium,2,2
immersiveengineering:ore_uranium,3,3
immersiveengineering:deepslate_ore_uranium,4.5,3
immersiveengineering:raw_block_uranium,5,6
immersiveengineering:storage_uranium,5,10
immersiveengineering:slab_storage_uranium,5,10
immersiveengineering:sheetmetal_constantan,2,2
immersiveengineering:slab_sheetmetal_constantan,2,2
immersiveengineering:storage_constantan,5,10
immersiveengineering:slab_storage_constantan,5,10
immersiveengineering:sheetmetal_electrum,2,2
immersiveengineering:slab_sheetmetal_electrum,2,2
immersiveengineering:storage_electrum,5,10
immersiveengineering:slab_storage_electrum,5,10
immersiveengineering:sheetmetal_steel,2,2
immersiveengineering:slab_sheetmetal_steel,2,2
immersiveengineering:storage_steel,5,10
immersiveengineering:slab_storage_steel,5,10
immersiveengineering:sheetmetal_iron,2,2
immersiveengineering:slab_sheetmetal_iron,2,2
immersiveengineering:sheetmetal_gold,2,2
immersiveengineering:slab_sheetmetal_gold,2,2
immersiveengineering:treated_fence,2,5
immersiveengineering:treated_scaffold,2,5
immersiveengineering:treated_post,2,5
immersiveengineering:sawdust,0.5,0.5
immersiveengineering:fiberboard,1.25,1
immersiveengineering:treated_wood_horizontal,2,5
immersiveengineering:slab_treated_wood_horizontal,2,5
immersiveengineering:stairs_treated_wood_horizontal,2,5
immersiveengineering:treated_wood_vertical,2,5
immersiveengineering:slab_treated_wood_vertical,2,5
immersiveengineering:stairs_treated_wood_vertical,2,5
immersiveengineering:treated_wood_packaged,2,5
immersiveengineering:slab_treated_wood_packaged,2,5
immersiveengineering:stairs_treated_wood_packaged,2,5
immersiveengineering:sheetmetal_colored_white,2,2
immersiveengineering:slab_sheetmetal_colored_white,2,2
immersiveengineering:sheetmetal_colored_orange,2,2
immersiveengineering:slab_sheetmetal_colored_orange,2,2
immersiveengineering:sheetmetal_colored_magenta,2,2
immersiveengineering:slab_sheetmetal_colored_magenta,2,2
immersiveengineering:sheetmetal_colored_light_blue,2,2
immersiveengineering:slab_sheetmetal_colored_light_blue,2,2
immersiveengineering:sheetmetal_colored_yellow,2,2
immersiveengineering:slab_sheetmetal_colored_yellow,2,2
immersiveengineering:sheetmetal_colored_lime,2,2
immersiveengineering:slab_sheetmetal_colored_lime,2,2
immersiveengineering:sheetmetal_colored_pink,2,2
immersiveengineering:slab_sheetmetal_colored_pink,2,2
immersiveengineering:sheetmetal_colored_gray,2,2
immersiveengineering:slab_sheetmetal_colored_gray,2,2
immersiveengineering:sheetmetal_colored_light_gray,2,2
immersiveengineering:slab_sheetmetal_colored_light_gray,2,2
immersiveengineering:sheetmetal_colored_cyan,2,2
immersiveengineering:slab_sheetmetal_colored_cyan,2,2
immersiveengineering:sheetmetal_colored_purple,2,2
immersiveengineering:slab_sheetmetal_colored_purple,2,2
immersiveengineering:sheetmetal_colored_blue,2,2
immersiveengineering:slab_sheetmetal_colored_blue,2,2
immersiveengineering:sheetmetal_colored_brown,2,2
immersiveengineering:slab_sheetmetal_colored_brown,2,2
immersiveengineering:sheetmetal_colored_green,2,2
immersiveengineering:slab_sheetmetal_colored_green,2,2
immersiveengineering:sheetmetal_colored_red,2,2
immersiveengineering:slab_sheetmetal_colored_red,2,2
immersiveengineering:sheetmetal_colored_black,2,2
immersiveengineering:slab_sheetmetal_colored_black,2,2
immersiveengineering:metal_ladder_none,3,15
immersiveengineering:metal_ladder_alu,3,15
immersiveengineering:metal_ladder_steel,3,15
immersiveengineering:steel_scaffolding_standard,3,15
immersiveengineering:alu_scaffolding_standard,3,15
immersiveengineering:slab_steel_scaffolding_standard,3,15
immersiveengineering:slab_alu_scaffolding_standard,3,15
immersiveengineering:stairs_steel_scaffolding_standard,3,15
immersiveengineering:stairs_alu_scaffolding_standard,3,15
immersiveengineering:steel_scaffolding_grate_top,3,15
immersiveengineering:alu_scaffolding_grate_top,3,15
immersiveengineering:slab_steel_scaffolding_grate_top,3,15
immersiveengineering:slab_alu_scaffolding_grate_top,3,15
immersiveengineering:stairs_steel_scaffolding_grate_top,3,15
immersiveengineering:stairs_alu_scaffolding_grate_top,3,15
immersiveengineering:steel_scaffolding_wooden_top,3,15
immersiveengineering:alu_scaffolding_wooden_top,3,15
immersiveengineering:slab_steel_scaffolding_wooden_top,3,15
immersiveengineering:slab_alu_scaffolding_wooden_top,3,15
immersiveengineering:stairs_steel_scaffolding_wooden_top,3,15
immersiveengineering:stairs_alu_scaffolding_wooden_top,3,15
immersiveengineering:chute_iron,3,15
immersiveengineering:chute_steel,3,15
immersiveengineering:chute_aluminum,3,15
immersiveengineering:chute_copper,3,15
immersiveengineering:connector_lv,3,15
immersiveengineering:connector_lv_relay,3,15
immersiveengineering:connector_mv,3,15
immersiveengineering:connector_mv_relay,3,15
immersiveengineering:connector_hv,3,15
immersiveengineering:connector_hv_relay,3,15
immersiveengineering:slab_cokebrick,2,8
immersiveengineering:slab_blastbrick,2,8
immersiveengineering:slab_blastbrick_reinforced,2.5,12
immersiveengineering:slab_slag_brick,2,8
immersiveengineering:slab_clinker_brick,2,8
immersiveengineering:slab_coke,5,6
immersiveengineering:slab_hempcrete,2,10
immersiveengineering:slab_hempcrete_brick,1.75,10
immersiveengineering:slab_concrete,2,10
immersiveengineering:slab_concrete_brick,1.75,10
immersiveengineering:slab_concrete_tile,2,10
immersiveengineering:slab_concrete_leaded,2,180
immersiveengineering:slab_insulating_glass,0.5,0.5
immersiveengineering:slab_alloybrick,1.75,10
immersiveengineering:stairs_slag_brick,2,8
immersiveengineering:stairs_clinker_brick,2,8
immersiveengineering:stairs_hempcrete,2,10
immersiveengineering:stairs_hempcrete_brick,1.75,10
immersiveengineering:stairs_concrete,2,10
immersiveengineering:stairs_concrete_brick,1.75,10
immersiveengineering:stairs_concrete_tile,2,10
immersiveengineering:stairs_concrete_leaded,2,180
immersiveengineering:wall_slag_brick,2,8
immersiveengineering:wall_clinker_brick,2,8
immersiveengineering:conveyor_basic,3,15
immersiveengineering:conveyor_redstone,3,15
immersiveengineering:conveyor_dropper,3,15
immersiveengineering:conveyor_vertical,3,15
immersiveengineering:conveyor_splitter,3,15
immersiveengineering:conveyor_extract,3,15
immersiveengineering:coke_oven,2,20
immersiveengineering:blast_furnace,2,20
immersiveengineering:advanced_blast_furnace,2,20
immersiveengineering:alloy_smelter,2,20
immersiveengineering:lightning_rod,3,15
immersiveengineering:crusher,3,15
immersiveengineering:fermenter,3,15
immersiveengineering:diesel_generator,3,15
immersiveengineering:metal_press,3,15
immersiveengineering:assembler,3,15
immersiveengineering:auto_workbench,3,15
immersiveengineering:bottling_machine,3,15
immersiveengineering:silo,3,15
immersiveengineering:tank,3,15
immersiveengineering:mixer,3,15
immersiveengineering:refinery,3,15
immersiveengineering:squeezer,3,15
immersiveengineering:bucket_wheel,3,15
immersiveengineering:excavator,3,15
immersiveengineering:sawmill,3,15
immersiveengineering:arc_furnace,3,15
tconstruct:glow,0,0
tconstruct:clear_glass,0.3,0.3
tconstruct:clear_tinted_glass,0.3,0.3
tconstruct:clear_glass_pane,0.3,0.3
tconstruct:white_clear_stained_glass,0.3,0.3
tconstruct:orange_clear_stained_glass,0.3,0.3
tconstruct:magenta_clear_stained_glass,0.3,0.3
tconstruct:light_blue_clear_stained_glass,0.3,0.3
tconstruct:yellow_clear_stained_glass,0.3,0.3
tconstruct:lime_clear_stained_glass,0.3,0.3
tconstruct:pink_clear_stained_glass,0.3,0.3
tconstruct:gray_clear_stained_glass,0.3,0.3
tconstruct:light_gray_clear_stained_glass,0.3,0.3
tconstruct:cyan_clear_stained_glass,0.3,0.3
tconstruct:purple_clear_stained_glass,0.3,0.3
tconstruct:blue_clear_stained_glass,0.3,0.3
tconstruct:brown_clear_stained_glass,0.3,0.3
tconstruct:green_clear_stained_glass,0.3,0.3
tconstruct:red_clear_stained_glass,0.3,0.3
tconstruct:black_clear_stained_glass,0.3,0.3
tconstruct:white_clear_stained_glass_pane,0.3,0.3
tconstruct:orange_clear_stained_glass_pane,0.3,0.3
tconstruct:magenta_clear_stained_glass_pane,0.3,0.3
tconstruct:light_blue_clear_stained_glass_pane,0.3,0.3
tconstruct:yellow_clear_stained_glass_pane,0.3,0.3
tconstruct:lime_clear_stained_glass_pane,0.3,0.3
tconstruct:pink_clear_stained_glass_pane,0.3,0.3
tconstruct:gray_clear_stained_glass_pane,0.3,0.3
tconstruct:light_gray_clear_stained_glass_pane,0.3,0.3
tconstruct:cyan_clear_stained_glass_pane,0.3,0.3
tconstruct:purple_clear_stained_glass_pane,0.3,0.3
tconstruct:blue_clear_stained_glass_pane,0.3,0.3
tconstruct:brown_clear_stained_glass_pane,0.3,0.3
tconstruct:green_clear_stained_glass_pane,0.3,0.3
tconstruct:red_clear_stained_glass_pane,0.3,0.3
tconstruct:black_clear_stained_glass_pane,0.3,0.3
tconstruct:soul_glass,0.3,0.3
tconstruct:soul_glass_pane,0.3,0.3
tconstruct:gold_bars,3,6
tconstruct:obsidian_pane,25,400
tconstruct:gold_platform,3,6
tconstruct:iron_platform,5,6
tconstruct:cobalt_platform,5,5
tconstruct:copper_platform,3,6
tconstruct:exposed_copper_platform,3,6
tconstruct:weathered_copper_platform,3,6
tconstruct:oxidized_copper_platform,3,6
tconstruct:waxed_copper_platform,3,6
tconstruct:waxed_exposed_copper_platform,3,6
tconstruct:waxed_weathered_copper_platform,3,6
tconstruct:waxed_oxidized_copper_platform,3,6
tconstruct:cheese_block,1.5,3
tconstruct:cobalt_block,5,5
tconstruct:steel_block,5,5
tconstruct:slimesteel_block,5,5
tconstruct:amethyst_bronze_block,5,5
tconstruct:rose_gold_block,5,5
tconstruct:pig_iron_block,5,5
tconstruct:cinderslime_block,5,5
tconstruct:queens_slime_block,5,5
tconstruct:manyullyn_block,5,5
tconstruct:hepatizon_block,5,5
tconstruct:soulsteel_block,5,5
tconstruct:knightslime_block,5,5
tconstruct:nahuatl,25,300
tconstruct:nahuatl_slab,25,300
tconstruct:nahuatl_stairs,25,300
tconstruct:nahuatl_fence,25,300
tconstruct:blazewood,25,300
tconstruct:blazewood_slab,25,300
tconstruct:blazewood_stairs,25,300
tconstruct:blazewood_fence,25,300
tconstruct:punji,3,3
tconstruct:earth_cake,0.5,0.5
tconstruct:sky_cake,0.5,0.5
tconstruct:ichor_cake,0.5,0.5
tconstruct:ender_cake,0.5,0.5
tconstruct:blood_cake,0.5,0.5
tconstruct:magma_cake,0.5,0.5
tconstruct:cobalt_ore,10,10
tconstruct:raw_cobalt_block,6,7
tconstruct:sky_slime,0,0
tconstruct:ichor_slime,0,0
tconstruct:ender_slime,0,0
tconstruct:earth_congealed_slime,0.5,0.5
tconstruct:sky_congealed_slime,0.5,0.5
tconstruct:ichor_congealed_slime,0.5,0.5
tconstruct:ender_congealed_slime,0.5,0.5
tconstruct:earth_slime_dirt,1.9,1.9
tconstruct:sky_slime_dirt,1.9,1.9
tconstruct:ichor_slime_dirt,1.9,1.9
tconstruct:ender_slime_dirt,1.9,1.9
tconstruct:earth_vanilla_slime_grass,2,2
tconstruct:sky_vanilla_slime_grass,2,2
tconstruct:ichor_vanilla_slime_grass,2,2
tconstruct:ender_vanilla_slime_grass,2,2
tconstruct:blood_vanilla_slime_grass,2,2
tconstruct:earth_earth_slime_grass,2,2
tconstruct:sky_earth_slime_grass,2,2
tconstruct:ichor_earth_slime_grass,2,2
tconstruct:ender_earth_slime_grass,2,2
tconstruct:blood_earth_slime_grass,2,2
tconstruct:earth_sky_slime_grass,2,2
tconstruct:sky_sky_slime_grass,2,2
tconstruct:ichor_sky_slime_grass,2,2
tconstruct:ender_sky_slime_grass,2,2
tconstruct:blood_sky_slime_grass,2,2
tconstruct:earth_ender_slime_grass,2,2
tconstruct:sky_ender_slime_grass,2,2
tconstruct:ichor_ender_slime_grass,2,2
tconstruct:ender_ender_slime_grass,2,2
tconstruct:blood_ender_slime_grass,2,2
tconstruct:earth_ichor_slime_grass,2,2
tconstruct:sky_ichor_slime_grass,2,2
tconstruct:ichor_ichor_slime_grass,2,2
tconstruct:ender_ichor_slime_grass,2,2
tconstruct:blood_ichor_slime_grass,2,2
tconstruct:greenheart_planks,2,3
tconstruct:greenheart_planks_slab,2,3
tconstruct:greenheart_planks_stairs,2,3
tconstruct:greenheart_fence,2,3
tconstruct:stripped_greenheart_log,2,2
tconstruct:stripped_greenheart_wood,2,2
tconstruct:greenheart_log,2,2
tconstruct:greenheart_wood,2,2
tconstruct:greenheart_door,3,3
tconstruct:greenheart_trapdoor,3,3
tconstruct:greenheart_fence_gate,2,3
tconstruct:greenheart_pressure_plate,0.5,0.5
tconstruct:greenheart_button,0.5,0.5
tconstruct:greenheart_sign,1,1
tconstruct:greenheart_wall_sign,1,1
tconstruct:greenheart_hanging_sign,1,1
tconstruct:greenheart_wall_hanging_sign,1,1
tconstruct:skyroot_planks,2,3
tconstruct:skyroot_planks_slab,2,3
tconstruct:skyroot_planks_stairs,2,3
tconstruct:skyroot_fence,2,3
tconstruct:stripped_skyroot_log,2,2
tconstruct:stripped_skyroot_wood,2,2
tconstruct:skyroot_log,2,2
tconstruct:skyroot_wood,2,2
tconstruct:skyroot_door,3,3
tconstruct:skyroot_trapdoor,3,3
tconstruct:skyroot_fence_gate,2,3
tconstruct:skyroot_pressure_plate,0.5,0.5
tconstruct:skyroot_button,0.5,0.5
tconstruct:skyroot_sign,1,1
tconstruct:skyroot_wall_sign,1,1
tconstruct:skyroot_hanging_sign,1,1
tconstruct:skyroot_wall_hanging_sign,1,1
tconstruct:bloodshroom_planks,2,3
tconstruct:bloodshroom_planks_slab,2,3
tconstruct:bloodshroom_planks_stairs,2,3
tconstruct:bloodshroom_fence,2,3
tconstruct:stripped_bloodshroom_log,2,2
tconstruct:stripped_bloodshroom_wood,2,2
tconstruct:bloodshroom_log,2,2
tconstruct:bloodshroom_wood,2,2
tconstruct:bloodshroom_door,3,3
tconstruct:bloodshroom_trapdoor,3,3
tconstruct:bloodshroom_fence_gate,2,3
tconstruct:bloodshroom_pressure_plate,0.5,0.5
tconstruct:bloodshroom_button,0.5,0.5
tconstruct:bloodshroom_sign,1,1
tconstruct:bloodshroom_wall_sign,1,1
tconstruct:bloodshroom_hanging_sign,1,1
tconstruct:bloodshroom_wall_hanging_sign,1,1
tconstruct:enderbark_planks,2,3
tconstruct:enderbark_planks_slab,2,3
tconstruct:enderbark_planks_stairs,2,3
tconstruct:enderbark_fence,2,3
tconstruct:stripped_enderbark_log,2,2
tconstruct:stripped_enderbark_wood,2,2
tconstruct:enderbark_log,2,2
tconstruct:enderbark_wood,2,2
tconstruct:enderbark_door,3,3
tconstruct:enderbark_trapdoor,3,3
tconstruct:enderbark_fence_gate,2,3
tconstruct:enderbark_pressure_plate,0.5,0.5
tconstruct:enderbark_button,0.5,0.5
tconstruct:enderbark_sign,1,1
tconstruct:enderbark_wall_sign,1,1
tconstruct:enderbark_hanging_sign,1,1
tconstruct:enderbark_wall_hanging_sign,1,1
tconstruct:enderbark_roots,0.7,0.7
tconstruct:earth_enderbark_roots,0.7,0.7
tconstruct:sky_enderbark_roots,0.7,0.7
tconstruct:ichor_enderbark_roots,0.7,0.7
tconstruct:ender_enderbark_roots,0.7,0.7
tconstruct:earth_slime_fern,0,0
tconstruct:sky_slime_fern,0,0
tconstruct:ichor_slime_fern,0,0
tconstruct:ender_slime_fern,0,0
tconstruct:blood_slime_fern,0,0
tconstruct:earth_slime_tall_grass,0,0
tconstruct:sky_slime_tall_grass,0,0
tconstruct:ichor_slime_tall_grass,0,0
tconstruct:ender_slime_tall_grass,0,0
tconstruct:blood_slime_tall_grass,0,0
tconstruct:potted_earth_slime_fern,0,0
tconstruct:potted_sky_slime_fern,0,0
tconstruct:potted_ichor_slime_fern,0,0
tconstruct:potted_ender_slime_fern,0,0
tconstruct:potted_blood_slime_fern,0,0
tconstruct:earth_slime_sapling,0,0
tconstruct:sky_slime_sapling,0,0
tconstruct:blood_slime_sapling,0,0
tconstruct:ichor_slime_sapling,0,0
tconstruct:ender_slime_sapling,0,0
tconstruct:potted_earth_slime_sapling,0,0
tconstruct:potted_sky_slime_sapling,0,0
tconstruct:potted_ichor_slime_sapling,0,0
tconstruct:potted_ender_slime_sapling,0,0
tconstruct:potted_blood_slime_sapling,0,0
tconstruct:earth_slime_leaves,1,1
tconstruct:sky_slime_leaves,1,1
tconstruct:ichor_slime_leaves,1.5,1.5
tconstruct:blood_slime_leaves,1.5,1.5
tconstruct:ender_slime_leaves,1,1
tconstruct:sky_slime_vine,0.75,0.75
tconstruct:ender_slime_vine,0.75,0.75
tconstruct:earth_slime_crystal_block,1.5,1.5
tconstruct:budding_earth_slime_crystal,1.5,1.5
tconstruct:earth_slime_crystal_cluster,1.5,1.5
tconstruct:small_earth_slime_crystal_bud,1.5,1.5
tconstruct:medium_earth_slime_crystal_bud,1.5,1.5
tconstruct:large_earth_slime_crystal_bud,1.5,1.5
tconstruct:sky_slime_crystal_block,1.5,1.5
tconstruct:budding_sky_slime_crystal,1.5,1.5
tconstruct:sky_slime_crystal_cluster,1.5,1.5
tconstruct:small_sky_slime_crystal_bud,1.5,1.5
tconstruct:medium_sky_slime_crystal_bud,1.5,1.5
tconstruct:large_sky_slime_crystal_bud,1.5,1.5
tconstruct:ichor_slime_crystal_block,1.5,1.5
tconstruct:budding_ichor_slime_crystal,1.5,1.5
tconstruct:ichor_slime_crystal_cluster,1.5,1.5
tconstruct:small_ichor_slime_crystal_bud,1.5,1.5
tconstruct:medium_ichor_slime_crystal_bud,1.5,1.5
tconstruct:large_ichor_slime_crystal_bud,1.5,1.5
tconstruct:ender_slime_crystal_block,1.5,1.5
tconstruct:budding_ender_slime_crystal,1.5,1.5
tconstruct:ender_slime_crystal_cluster,1.5,1.5
tconstruct:small_ender_slime_crystal_bud,1.5,1.5
tconstruct:medium_ender_slime_crystal_bud,1.5,1.5
tconstruct:large_ender_slime_crystal_bud,1.5,1.5
tconstruct:blaze_head,1,1
tconstruct:enderman_head,1,1
tconstruct:stray_head,1,1
tconstruct:husk_head,1,1
tconstruct:drowned_head,1,1
tconstruct:spider_head,1,1
tconstruct:cave_spider_head,1,1
tconstruct:piglin_brute_head,1,1
tconstruct:zombified_piglin_head,1,1
tconstruct:blaze_wall_head,1,1
tconstruct:enderman_wall_head,1,1
tconstruct:stray_wall_head,1,1
tconstruct:husk_wall_head,1,1
tconstruct:drowned_wall_head,1,1
tconstruct:spider_wall_head,1,1
tconstruct:cave_spider_wall_head,1,1
tconstruct:piglin_brute_wall_head,1,1
tconstruct:zombified_piglin_wall_head,1,1
tconstruct:crafting_station,1,5
tconstruct:tinker_station,1,5
tconstruct:part_builder,1,5
tconstruct:tinkers_chest,1,5
tconstruct:part_chest,1,5
tconstruct:cast_chest,3,9
tconstruct:modifier_worktable,3,9
tconstruct:tinkers_anvil,5,1200
tconstruct:scorched_anvil,5,1200
tconstruct:grout,3,3
tconstruct:nether_grout,3,3
tconstruct:seared_stone,3,9
tconstruct:seared_stone_slab,3,9
tconstruct:seared_stone_stairs,3,9
tconstruct:seared_cobble,3,9
tconstruct:seared_cobble_slab,3,9
tconstruct:seared_cobble_stairs,3,9
tconstruct:seared_cobble_wall,3,9
tconstruct:seared_paver,3,9
tconstruct:seared_paver_slab,3,9
tconstruct:seared_paver_stairs,3,9
tconstruct:seared_bricks,3,9
tconstruct:seared_bricks_slab,3,9
tconstruct:seared_bricks_stairs,3,9
tconstruct:seared_bricks_wall,3,9
tconstruct:seared_cracked_bricks,3,9
tconstruct:seared_fancy_bricks,3,9
tconstruct:seared_triangle_bricks,3,9
tconstruct:seared_ladder,3,9
tconstruct:seared_glass,3,9
tconstruct:seared_soul_glass,3,9
tconstruct:seared_tinted_glass,3,9
tconstruct:seared_glass_pane,3,9
tconstruct:seared_soul_glass_pane,3,9
tconstruct:seared_drain,6,18
tconstruct:seared_duct,6,18
tconstruct:seared_chute,6,18
tconstruct:scorched_stone,2.5,8
tconstruct:polished_scorched_stone,2.5,8
tconstruct:scorched_bricks,2.5,8
tconstruct:scorched_bricks_slab,2.5,8
tconstruct:scorched_bricks_stairs,2.5,8
tconstruct:scorched_bricks_fence,2.5,8
tconstruct:scorched_road,2.5,8
tconstruct:scorched_road_slab,2.5,8
tconstruct:scorched_road_stairs,2.5,8
tconstruct:chiseled_scorched_bricks,2.5,8
tconstruct:scorched_ladder,2.5,8
tconstruct:scorched_glass,2.5,8
tconstruct:scorched_soul_glass,2.5,8
tconstruct:scorched_tinted_glass,2.5,8
tconstruct:scorched_glass_pane,2.5,8
tconstruct:scorched_soul_glass_pane,2.5,8
tconstruct:scorched_drain,7.5,24
tconstruct:scorched_duct,7.5,24
tconstruct:scorched_chute,7.5,24
tconstruct:seared_fuel_tank,3,9
tconstruct:seared_fuel_gauge,3,9
tconstruct:seared_ingot_tank,3,9
tconstruct:seared_ingot_gauge,3,9
tconstruct:seared_lantern,3,9
tconstruct:seared_faucet,3,9
tconstruct:seared_channel,3,9
tconstruct:seared_basin,3,9
tconstruct:seared_table,3,9
tconstruct:seared_casting_tank,3,9
tconstruct:scorched_fuel_tank,2.5,8
tconstruct:scorched_fuel_gauge,2.5,8
tconstruct:scorched_ingot_tank,2.5,8
tconstruct:scorched_ingot_gauge,2.5,8
tconstruct:scorched_lantern,2.5,8
tconstruct:scorched_faucet,2.5,8
tconstruct:scorched_channel,2.5,8
tconstruct:scorched_basin,2.5,8
tconstruct:scorched_table,2.5,8
tconstruct:scorched_proxy_tank,2.5,8
tconstruct:copper_gauge,0.5,0.5
tconstruct:obsidian_gauge,0.5,0.5
tconstruct:seared_fluid_cannon,3,9
tconstruct:scorched_fluid_cannon,2.5,8
tconstruct:smeltery_controller,8,28
tconstruct:foundry_controller,9,35
tconstruct:seared_melter,8,28
tconstruct:seared_heater,8,28
tconstruct:scorched_alloyer,9,35
tconstruct:venom_fluid,100,100
tconstruct:earth_slime_fluid,100,100
tconstruct:sky_slime_fluid,100,100
tconstruct:ender_slime_fluid,100,100
tconstruct:magma_fluid,100,100
tconstruct:honey_fluid,100,100
